Region,Country,Store,SKU,date,quantity
APAC,Australia,Store12,computer-15 inch,2023-05-28,254
APAC,Australia,Store11,phone-black,2023-05-29,110
APAC,Australia,Store11,phone-white,2023-05-29,215
APAC,Australia,Store11,computer-18 inch,2023-05-29,155
APAC,Australia,Store11,computer-15 inch,2023-05-29,134
APAC,Australia,Store12,phone-black,2023-05-29,107
APAC,Australia,Store12,phone-white,2023-05-29,139
APAC,Australia,Store12,computer-18 inch,2023-05-29,102
APAC,Australia,Store12,computer-15 inch,2023-05-29,240
APAC,Australia,Store11,phone-black,2023-05-30,110
APAC,Australia,Store11,phone-white,2023-05-30,218
APAC,Australia,Store11,computer-18 inch,2023-05-30,223
APAC,Australia,Store11,computer-15 inch,2023-05-30,210
APAC,Australia,Store12,phone-black,2023-05-30,107
APAC,Australia,Store12,phone-white,2023-05-30,117
APAC,Australia,Store12,computer-18 inch,2023-05-30,108
APAC,Australia,Store12,computer-15 inch,2023-05-30,245
APAC,Australia,Store11,phone-black,2023-05-31,104
APAC,Australia,Store11,phone-white,2023-05-31,245
APAC,Australia,Store11,computer-18 inch,2023-05-31,179
APAC,Australia,Store11,computer-15 inch,2023-05-31,178
APAC,Australia,Store12,phone-black,2023-05-31,128
APAC,Australia,Store12,phone-white,2023-05-31,30
APAC,Australia,Store12,computer-18 inch,2023-05-31,124
APAC,Australia,Store12,computer-15 inch,2023-05-31,297
APAC,Australia,Store11,phone-black,2023-06-01,94
APAC,Australia,Store11,phone-white,2023-06-01,252
APAC,Australia,Store11,computer-18 inch,2023-06-01,261
APAC,Australia,Store11,computer-15 inch,2023-06-01,233
APAC,Australia,Store12,phone-black,2023-06-01,95
APAC,Australia,Store12,phone-white,2023-06-01,84
APAC,Australia,Store12,computer-18 inch,2023-06-01,96
APAC,Australia,Store12,computer-15 inch,2023-06-01,219
APAC,Australia,Store11,phone-black,2023-06-02,105
APAC,Australia,Store11,phone-white,2023-06-02,239
APAC,Australia,Store11,computer-18 inch,2023-06-02,226
APAC,Australia,Store11,computer-15 inch,2023-06-02,117
APAC,Australia,Store12,phone-black,2023-06-02,17
APAC,Australia,Store12,phone-white,2023-06-02,96
APAC,Australia,Store12,computer-18 inch,2023-06-02,124
APAC,Australia,Store12,computer-15 inch,2023-06-02,242
APAC,Australia,Store11,phone-black,2023-06-03,112
APAC,Australia,Store11,phone-white,2023-06-03,283
APAC,Australia,Store11,computer-18 inch,2023-06-03,169
APAC,Australia,Store11,computer-15 inch,2023-06-03,211
APAC,Australia,Store12,phone-black,2023-06-03,146
APAC,Australia,Store12,phone-white,2023-06-03,43
APAC,Australia,Store12,computer-18 inch,2023-06-03,141
APAC,Australia,Store12,computer-15 inch,2023-06-03,271
APAC,Australia,Store11,phone-black,2023-06-04,113
APAC,Australia,Store11,phone-white,2023-06-04,230
APAC,Australia,Store11,computer-18 inch,2023-06-04,236
APAC,Australia,Store11,computer-15 inch,2023-06-04,147
APAC,Australia,Store12,phone-black,2023-06-04,77
APAC,Australia,Store12,phone-white,2023-06-04,93
APAC,Australia,Store12,computer-18 inch,2023-06-04,85
APAC,Australia,Store12,computer-15 inch,2023-06-04,236
APAC,Australia,Store11,phone-black,2023-06-05,91
APAC,Australia,Store11,phone-white,2023-06-05,210
APAC,Australia,Store11,computer-18 inch,2023-06-05,192
APAC,Australia,Store11,computer-15 inch,2023-06-05,164
APAC,Australia,Store12,phone-black,2023-06-05,195
APAC,Australia,Store12,phone-white,2023-06-05,125
APAC,Australia,Store12,computer-18 inch,2023-06-05,135
APAC,Australia,Store12,computer-15 inch,2023-06-05,197
APAC,Australia,Store11,phone-black,2023-06-06,110
APAC,Australia,Store11,phone-white,2023-06-06,270
APAC,Australia,Store11,computer-18 inch,2023-06-06,204
APAC,Australia,Store11,computer-15 inch,2023-06-06,192
APAC,Australia,Store12,phone-black,2023-06-06,70
APAC,Australia,Store12,phone-white,2023-06-06,103
APAC,Australia,Store12,computer-18 inch,2023-06-06,146
APAC,Australia,Store12,computer-15 inch,2023-06-06,171
APAC,Australia,Store11,phone-black,2023-06-07,76
APAC,Australia,Store11,phone-white,2023-06-07,250
APAC,Australia,Store11,computer-18 inch,2023-06-07,194
APAC,Australia,Store11,computer-15 inch,2023-06-07,215
APAC,Australia,Store12,phone-black,2023-06-07,120
APAC,Australia,Store12,phone-white,2023-06-07,101
APAC,Australia,Store12,computer-18 inch,2023-06-07,127
APAC,Australia,Store12,computer-15 inch,2023-06-07,156
APAC,Australia,Store11,phone-black,2023-06-08,75
APAC,Australia,Store11,phone-white,2023-06-08,259
APAC,Australia,Store11,computer-18 inch,2023-06-08,171
APAC,Australia,Store11,computer-15 inch,2023-06-08,182
APAC,Australia,Store12,phone-black,2023-06-08,95
APAC,Australia,Store12,phone-white,2023-06-08,89
APAC,Australia,Store12,computer-18 inch,2023-06-08,118
APAC,Australia,Store12,computer-15 inch,2023-06-08,239
APAC,Australia,Store11,phone-black,2023-06-09,101
APAC,Australia,Store11,phone-white,2023-06-09,221
APAC,Australia,Store11,computer-18 inch,2023-06-09,268
APAC,Australia,Store11,computer-15 inch,2023-06-09,126
APAC,Australia,Store12,phone-black,2023-06-09,32
APAC,Australia,Store12,phone-white,2023-06-09,0
APAC,Australia,Store12,computer-18 inch,2023-06-09,131
APAC,Australia,Store12,computer-15 inch,2023-06-09,233
APAC,Australia,Store11,phone-black,2023-06-10,98
APAC,Australia,Store11,phone-white,2023-06-10,214
APAC,Australia,Store11,computer-18 inch,2023-06-10,189
APAC,Australia,Store11,computer-15 inch,2023-06-10,171
APAC,Australia,Store12,phone-black,2023-06-10,0
APAC,Australia,Store12,phone-white,2023-06-10,38
APAC,Australia,Store12,computer-18 inch,2023-06-10,114
APAC,Australia,Store12,computer-15 inch,2023-06-10,239
APAC,Australia,Store11,phone-black,2023-06-11,101
APAC,Australia,Store11,phone-white,2023-06-11,185
APAC,Australia,Store11,computer-18 inch,2023-06-11,149
APAC,Australia,Store11,computer-15 inch,2023-06-11,114
APAC,Australia,Store12,phone-black,2023-06-11,201
APAC,Australia,Store12,phone-white,2023-06-11,109
APAC,Australia,Store12,computer-18 inch,2023-06-11,73
APAC,Australia,Store12,computer-15 inch,2023-06-11,266
APAC,Australia,Store11,phone-black,2023-06-12,121
APAC,Australia,Store11,phone-white,2023-06-12,198
APAC,Australia,Store11,computer-18 inch,2023-06-12,182
APAC,Australia,Store11,computer-15 inch,2023-06-12,105
APAC,Australia,Store12,phone-black,2023-06-12,99
APAC,Australia,Store12,phone-white,2023-06-12,39
APAC,Australia,Store12,computer-18 inch,2023-06-12,91
APAC,Australia,Store12,computer-15 inch,2023-06-12,265
APAC,Australia,Store11,phone-black,2023-06-13,127
APAC,Australia,Store11,phone-white,2023-06-13,255
APAC,Australia,Store11,computer-18 inch,2023-06-13,173
APAC,Australia,Store11,computer-15 inch,2023-06-13,108
APAC,Australia,Store12,phone-black,2023-06-13,139
APAC,Australia,Store12,phone-white,2023-06-13,121
APAC,Australia,Store12,computer-18 inch,2023-06-13,145
APAC,Australia,Store12,computer-15 inch,2023-06-13,274
APAC,Australia,Store11,phone-black,2023-06-14,91
APAC,Australia,Store11,phone-white,2023-06-14,243
APAC,Australia,Store11,computer-18 inch,2023-06-14,98
APAC,Australia,Store11,computer-15 inch,2023-06-14,135
APAC,Australia,Store12,phone-black,2023-06-14,175
APAC,Australia,Store12,phone-white,2023-06-14,89
APAC,Australia,Store12,computer-18 inch,2023-06-14,151
APAC,Australia,Store12,computer-15 inch,2023-06-14,172
APAC,Australia,Store11,phone-black,2023-06-15,90
APAC,Australia,Store11,phone-white,2023-06-15,214
APAC,Australia,Store11,computer-18 inch,2023-06-15,243
APAC,Australia,Store11,computer-15 inch,2023-06-15,173
APAC,Australia,Store12,phone-black,2023-06-15,170
APAC,Australia,Store12,phone-white,2023-06-15,17
APAC,Australia,Store12,computer-18 inch,2023-06-15,24
APAC,Australia,Store12,computer-15 inch,2023-06-15,294
APAC,Australia,Store11,phone-black,2023-06-16,85
APAC,Australia,Store11,phone-white,2023-06-16,208
APAC,Australia,Store11,computer-18 inch,2023-06-16,208
APAC,Australia,Store11,computer-15 inch,2023-06-16,153
APAC,Australia,Store12,phone-black,2023-06-16,73
APAC,Australia,Store12,phone-white,2023-06-16,177
APAC,Australia,Store12,computer-18 inch,2023-06-16,94
APAC,Australia,Store12,computer-15 inch,2023-06-16,190
APAC,Australia,Store11,phone-black,2023-06-17,85
APAC,Australia,Store11,phone-white,2023-06-17,210
APAC,Australia,Store11,computer-18 inch,2023-06-17,201
APAC,Australia,Store11,computer-15 inch,2023-06-17,106
APAC,Australia,Store12,phone-black,2023-06-17,138
APAC,Australia,Store12,phone-white,2023-06-17,0
APAC,Australia,Store12,computer-18 inch,2023-06-17,88
APAC,Australia,Store12,computer-15 inch,2023-06-17,175
APAC,Australia,Store11,phone-black,2023-06-18,94
APAC,Australia,Store11,phone-white,2023-06-18,226
APAC,Australia,Store11,computer-18 inch,2023-06-18,130
APAC,Australia,Store11,computer-15 inch,2023-06-18,191
APAC,Australia,Store12,phone-black,2023-06-18,0
APAC,Australia,Store12,phone-white,2023-06-18,22
APAC,Australia,Store12,computer-18 inch,2023-06-18,101
APAC,Australia,Store12,computer-15 inch,2023-06-18,266
APAC,Australia,Store11,phone-black,2023-06-19,66
APAC,Australia,Store11,phone-white,2023-06-19,193
APAC,Australia,Store11,computer-18 inch,2023-06-19,242
APAC,Australia,Store11,computer-15 inch,2023-06-19,173
APAC,Australia,Store12,phone-black,2023-06-19,79
APAC,Australia,Store12,phone-white,2023-06-19,126
APAC,Australia,Store12,computer-18 inch,2023-06-19,100
APAC,Australia,Store12,computer-15 inch,2023-06-19,260
APAC,Australia,Store11,phone-black,2023-06-20,79
APAC,Australia,Store11,phone-white,2023-06-20,197
APAC,Australia,Store11,computer-18 inch,2023-06-20,137
APAC,Australia,Store11,computer-15 inch,2023-06-20,128
APAC,Australia,Store12,phone-black,2023-06-20,36
APAC,Australia,Store12,phone-white,2023-06-20,168
APAC,Australia,Store12,computer-18 inch,2023-06-20,155
APAC,Australia,Store12,computer-15 inch,2023-06-20,206
APAC,Australia,Store11,phone-black,2023-06-21,89
APAC,Australia,Store11,phone-white,2023-06-21,230
APAC,Australia,Store11,computer-18 inch,2023-06-21,162
APAC,Australia,Store11,computer-15 inch,2023-06-21,132
APAC,Australia,Store12,phone-black,2023-06-21,163
APAC,Australia,Store12,phone-white,2023-06-21,88
APAC,Australia,Store12,computer-18 inch,2023-06-21,102
APAC,Australia,Store12,computer-15 inch,2023-06-21,294
APAC,Australia,Store11,phone-black,2023-06-22,98
APAC,Australia,Store11,phone-white,2023-06-22,244
APAC,Australia,Store11,computer-18 inch,2023-06-22,245
APAC,Australia,Store11,computer-15 inch,2023-06-22,98
APAC,Australia,Store12,phone-black,2023-06-22,143
APAC,Australia,Store12,phone-white,2023-06-22,43
APAC,Australia,Store12,computer-18 inch,2023-06-22,72
APAC,Australia,Store12,computer-15 inch,2023-06-22,240
APAC,Australia,Store11,phone-black,2023-06-23,64
APAC,Australia,Store11,phone-white,2023-06-23,253
APAC,Australia,Store11,computer-18 inch,2023-06-23,145
APAC,Australia,Store11,computer-15 inch,2023-06-23,126
APAC,Australia,Store12,phone-black,2023-06-23,32
APAC,Australia,Store12,phone-white,2023-06-23,65
APAC,Australia,Store12,computer-18 inch,2023-06-23,87
APAC,Australia,Store12,computer-15 inch,2023-06-23,211
APAC,Australia,Store11,phone-black,2023-06-24,89
APAC,Australia,Store11,phone-white,2023-06-24,200
APAC,Australia,Store11,computer-18 inch,2023-06-24,188
APAC,Australia,Store11,computer-15 inch,2023-06-24,151
APAC,Australia,Store12,phone-black,2023-06-24,0
APAC,Australia,Store12,phone-white,2023-06-24,31
APAC,Australia,Store12,computer-18 inch,2023-06-24,99
APAC,Australia,Store12,computer-15 inch,2023-06-24,189
APAC,Australia,Store11,phone-black,2023-06-25,105
APAC,Australia,Store11,phone-white,2023-06-25,249
APAC,Australia,Store11,computer-18 inch,2023-06-25,153
APAC,Australia,Store11,computer-15 inch,2023-06-25,158
APAC,Australia,Store12,phone-black,2023-06-25,89
APAC,Australia,Store12,phone-white,2023-06-25,0
APAC,Australia,Store12,computer-18 inch,2023-06-25,77
APAC,Australia,Store12,computer-15 inch,2023-06-25,263
APAC,Australia,Store11,phone-black,2023-06-26,95
APAC,Australia,Store11,phone-white,2023-06-26,256
APAC,Australia,Store11,computer-18 inch,2023-06-26,182
APAC,Australia,Store11,computer-15 inch,2023-06-26,180
APAC,Australia,Store12,phone-black,2023-06-26,99
APAC,Australia,Store12,phone-white,2023-06-26,130
APAC,Australia,Store12,computer-18 inch,2023-06-26,178
APAC,Australia,Store12,computer-15 inch,2023-06-26,251
APAC,Australia,Store11,phone-black,2023-06-27,105
APAC,Australia,Store11,phone-white,2023-06-27,227
APAC,Australia,Store11,computer-18 inch,2023-06-27,158
APAC,Australia,Store11,computer-15 inch,2023-06-27,119
APAC,Australia,Store12,phone-black,2023-06-27,106
APAC,Australia,Store12,phone-white,2023-06-27,89
APAC,Australia,Store12,computer-18 inch,2023-06-27,85
APAC,Australia,Store12,computer-15 inch,2023-06-27,238
APAC,Australia,Store11,phone-black,2023-06-28,86
APAC,Australia,Store11,phone-white,2023-06-28,238
APAC,Australia,Store11,computer-18 inch,2023-06-28,156
APAC,Australia,Store11,computer-15 inch,2023-06-28,106
APAC,Australia,Store12,phone-black,2023-06-28,31
APAC,Australia,Store12,phone-white,2023-06-28,95
APAC,Australia,Store12,computer-18 inch,2023-06-28,137
APAC,Australia,Store12,computer-15 inch,2023-06-28,246
APAC,Australia,Store11,phone-black,2023-06-29,67
APAC,Australia,Store11,phone-white,2023-06-29,238
APAC,Australia,Store11,computer-18 inch,2023-06-29,138
APAC,Australia,Store11,computer-15 inch,2023-06-29,168
APAC,Australia,Store12,phone-black,2023-06-29,151
APAC,Australia,Store12,phone-white,2023-06-29,78
APAC,Australia,Store12,computer-18 inch,2023-06-29,80
APAC,Australia,Store12,computer-15 inch,2023-06-29,210
APAC,Australia,Store11,phone-black,2023-06-30,123
APAC,Australia,Store11,phone-white,2023-06-30,222
APAC,Australia,Store11,computer-18 inch,2023-06-30,278
APAC,Australia,Store11,computer-15 inch,2023-06-30,131
APAC,Australia,Store12,phone-black,2023-06-30,11
APAC,Australia,Store12,phone-white,2023-06-30,55
APAC,Australia,Store12,computer-18 inch,2023-06-30,135
APAC,Australia,Store12,computer-15 inch,2023-06-30,224
APAC,Australia,Store11,phone-black,2023-07-01,85
APAC,Australia,Store11,phone-white,2023-07-01,229
APAC,Australia,Store11,computer-18 inch,2023-07-01,190
APAC,Australia,Store11,computer-15 inch,2023-07-01,168
APAC,Australia,Store12,phone-black,2023-07-01,18
APAC,Australia,Store12,phone-white,2023-07-01,0
APAC,Australia,Store12,computer-18 inch,2023-07-01,107
APAC,Australia,Store12,computer-15 inch,2023-07-01,240
APAC,Australia,Store11,phone-black,2023-07-02,112
APAC,Australia,Store11,phone-white,2023-07-02,215
APAC,Australia,Store11,computer-18 inch,2023-07-02,141
APAC,Australia,Store11,computer-15 inch,2023-07-02,155
APAC,Australia,Store12,phone-black,2023-07-02,0
APAC,Australia,Store12,phone-white,2023-07-02,106
APAC,Australia,Store12,computer-18 inch,2023-07-02,135
APAC,Australia,Store12,computer-15 inch,2023-07-02,207
APAC,Australia,Store11,phone-black,2023-07-03,96
APAC,Australia,Store11,phone-white,2023-07-03,243
APAC,Australia,Store11,computer-18 inch,2023-07-03,161
APAC,Australia,Store11,computer-15 inch,2023-07-03,179
APAC,Australia,Store12,phone-black,2023-07-03,154
APAC,Australia,Store12,phone-white,2023-07-03,128
APAC,Australia,Store12,computer-18 inch,2023-07-03,110
APAC,Australia,Store12,computer-15 inch,2023-07-03,282
APAC,Australia,Store11,phone-black,2023-07-04,94
APAC,Australia,Store11,phone-white,2023-07-04,226
APAC,Australia,Store11,computer-18 inch,2023-07-04,127
APAC,Australia,Store11,computer-15 inch,2023-07-04,92
APAC,Australia,Store12,phone-black,2023-07-04,141
APAC,Australia,Store12,phone-white,2023-07-04,58
APAC,Australia,Store12,computer-18 inch,2023-07-04,150
APAC,Australia,Store12,computer-15 inch,2023-07-04,200
APAC,Australia,Store11,phone-black,2023-07-05,124
APAC,Australia,Store11,phone-white,2023-07-05,231
APAC,Australia,Store11,computer-18 inch,2023-07-05,293
APAC,Australia,Store11,computer-15 inch,2023-07-05,160
APAC,Australia,Store12,phone-black,2023-07-05,67
APAC,Australia,Store12,phone-white,2023-07-05,61
APAC,Australia,Store12,computer-18 inch,2023-07-05,151
APAC,Australia,Store12,computer-15 inch,2023-07-05,333
APAC,Australia,Store11,phone-black,2023-07-06,87
APAC,Australia,Store11,phone-white,2023-07-06,231
APAC,Australia,Store11,computer-18 inch,2023-07-06,200
APAC,Australia,Store11,computer-15 inch,2023-07-06,143
APAC,Australia,Store12,phone-black,2023-07-06,79
APAC,Australia,Store12,phone-white,2023-07-06,102
APAC,Australia,Store12,computer-18 inch,2023-07-06,129
APAC,Australia,Store12,computer-15 inch,2023-07-06,205
APAC,Australia,Store11,phone-black,2023-07-07,98
APAC,Australia,Store11,phone-white,2023-07-07,215
APAC,Australia,Store11,computer-18 inch,2023-07-07,219
APAC,Australia,Store11,computer-15 inch,2023-07-07,164
APAC,Australia,Store12,phone-black,2023-07-07,144
APAC,Australia,Store12,phone-white,2023-07-07,0
APAC,Australia,Store12,computer-18 inch,2023-07-07,108
APAC,Australia,Store12,computer-15 inch,2023-07-07,257
APAC,Australia,Store11,phone-black,2023-07-08,98
APAC,Australia,Store11,phone-white,2023-07-08,198
APAC,Australia,Store11,computer-18 inch,2023-07-08,65
APAC,Australia,Store11,computer-15 inch,2023-07-08,144
APAC,Australia,Store12,phone-black,2023-07-08,119
APAC,Australia,Store12,phone-white,2023-07-08,41
APAC,Australia,Store12,computer-18 inch,2023-07-08,77
APAC,Australia,Store12,computer-15 inch,2023-07-08,217
APAC,Australia,Store11,phone-black,2023-07-09,79
APAC,Australia,Store11,phone-white,2023-07-09,230
APAC,Australia,Store11,computer-18 inch,2023-07-09,167
APAC,Australia,Store11,computer-15 inch,2023-07-09,130
APAC,Australia,Store12,phone-black,2023-07-09,187
APAC,Australia,Store12,phone-white,2023-07-09,17
APAC,Australia,Store12,computer-18 inch,2023-07-09,57
APAC,Australia,Store12,computer-15 inch,2023-07-09,170
APAC,Australia,Store11,phone-black,2023-07-10,95
APAC,Australia,Store11,phone-white,2023-07-10,199
APAC,Australia,Store11,computer-18 inch,2023-07-10,112
APAC,Australia,Store11,computer-15 inch,2023-07-10,172
APAC,Australia,Store12,phone-black,2023-07-10,132
APAC,Australia,Store12,phone-white,2023-07-10,0
APAC,Australia,Store12,computer-18 inch,2023-07-10,105
APAC,Australia,Store12,computer-15 inch,2023-07-10,257
APAC,Australia,Store11,phone-black,2023-07-11,84
APAC,Australia,Store11,phone-white,2023-07-11,151
APAC,Australia,Store11,computer-18 inch,2023-07-11,135
APAC,Australia,Store11,computer-15 inch,2023-07-11,74
APAC,Australia,Store12,phone-black,2023-07-11,106
APAC,Australia,Store12,phone-white,2023-07-11,117
APAC,Australia,Store12,computer-18 inch,2023-07-11,138
APAC,Australia,Store12,computer-15 inch,2023-07-11,278
